_id,ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual
B0CR1C119B,2024.0,256.0,xiaomi,6.67,amoled,2.8,8.0,0.8,179.0,1080.0,2400.0,5000.0,36.66666666666666,241.43,169.95
B0DFPYNS1Y,2024.0,64.0,oukitel,6.6,lcd,21.8,8.0,2.57,254.42,720.0,1600.0,4300.0,31.818181818181813,199.99,99.98999999999998
B0D8134JH8,2024.0,128.0,samsung,6.6,amoled,2.3999999999999995,6.0,0.8999999999999999,222.0,1080.0,2340.0,6000.0,399.75609756097566,230.51,209.5
B0CTHTJNKB,2024.0,128.0,motorola,6.6,lcd,2.0,8.0,0.8,380.0,2400.0,1080.0,5000.0,3.414634146341456,199.99,126.99
B09C5VPH9B,2024.0,128.0,ciciglow,4.66,lcd,1.1000000000000005,4.0,2.57,254.42,1080.0,2400.0,3000.0,21.176470588235304,44.31999999999999,44.31999999999999
B0CFV31YBL,2023.0,128.0,oukitel,6.56,lcd,17.9,12.0,0.9199999999999999,199.0,720.0,1600.0,5150.0,442.1951219512196,119.99000000000001,109.99
B0CNQ6Z5VC,2024.0,256.0,samsung,6.2,amoled,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,19.069767441860506,969.0,799.0
B0DNN24TM3,2024.0,256.0,doogee,6.56,lcd,1.6000000000000005,20.0,2.57,254.42,720.0,1612.0,5000.0,1.190476190476204,279.99,199.99
B0BLYSJHG3,2024.0,256.0,oscal,6.67,amoled,1.7999999999999998,18.0,2.57,254.42,1080.0,2400.0,5000.0,1.190476190476204,229.99,229.99
B0CNKT21Z5,2024.0,256.0,samsung,6.5,lcd,2.0,8.0,2.0,200.0,1600.0,720.0,5000.0,216.13636363636363,182.07,169.99
B0CW15T72S,2024.0,128.0,blackview,6.75,lcd,2.0,16.0,2.57,254.42,1080.0,2400.0,18.0,18.571428571428555,199.99,119.99
B0DNYZS9DV,2024.0,128.0,xiaomi,6.88,lcd,8.0,8.0,2.57,254.42,1640.0,720.0,5160.0,4.468085106382972,155.0,139.99
B0DKB8V6WS,2024.0,64.0,blackview,6.56,amoled,1.6000000000000005,2.0,0.8700000000000001,193.0,720.0,1612.0,5000.0,3.720930232558146,99.99000000000001,99.98999999999998
B0DCHY2N3P,2024.0,256.0,blackview,6.7,amoled,2.2,8.0,2.28,516.0,1080.0,2388.0,15080.0,5.0,329.99,280.49
B0CSMR9M9P,2024.0,256.0,honor,6.7,oled,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,4500.0,1.3333333333333428,199.99,179.0
B0D5RDYHSZ,2024.0,64.0,motorola,6.56,lcd,1.2000000000000002,2.0,0.8,180.0,1080.0,2400.0,5000.0,59.06976744186048,75.9,75.9
B0CVX5D7HH,2024.0,64.0,ulefone,5.45,lcd,2.2,12.0,1.3,300.0,720.0,1440.0,6320.0,63.5,169.99,149.99
B0968BDKF2,2024.0,128.0,panasonic,2.4,led,0.0,1.0,1.18,102.0,1280.0,720.0,1400.0,229.7368421052632,49.99000000000001,44.95000000000002
B0CJYH75VB,2025.0,256.0,doogee,4.5,lcd,2.2,15.0,2.57,254.42,1080.0,2400.0,3000.0,15.365853658536594,209.99,169.99
B0D943P449,2024.0,256.0,doogee,6.58,amoled,3.1000000000000005,20.0,2.57,254.42,2000.0,1125.0,10800.0,13.25,229.99,229.99
B0DLN82WFD,2025.0,256.0,blackview,6.67,lcd,2.8,24.0,2.57,254.42,1080.0,2400.0,5000.0,24.318181818181813,209.99,170.99
B0DRBWS1KW,2025.0,256.0,xiaomi,6.67,amoled,2.5,8.0,0.8799999999999999,210.0,2712.0,1220.0,5110.0,2.25,479.0,336.33
B0BWYVX9LY,2024.0,128.0,oneplus,0.3899999999999997,lcd,2.2,8.0,28.0,195.0,1080.0,2400.0,5000.0,145.11111111111111,9.0,189.0
B0DP61TSMT,2024.0,512.0,doogee,6.6,amoled,3.2,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.6190476190476204,279.99,279.99
B0C7C1VVG6,2023.0,256.0,ulefone,6.58,lcd,2.2,16.0,2.57,254.42,1920.0,1080.0,9600.0,23.5,499.99,269.99
B0BCKXGDGR,2024.0,128.0,tcl,2.4,lcd,32.3,4.0,28.0,143.0,1080.0,2400.0,5000.0,3.5135135135134874,89.99000000000001,89.98999999999998
B0DFPZGYV3,2024.0,64.0,oukitel,6.6,lcd,21.8,8.0,2.57,254.42,720.0,1600.0,4300.0,31.818181818181813,199.99,99.98999999999998
B0CNR4SN1Q,2024.0,256.0,xiaomi,6.74,amoled,15.799999999999997,8.0,2.57,254.42,1080.0,2400.0,4999.0,337.7272727272727,147.51999999999998,131.99
B0BVZ65S6Y,2024.0,128.0,xiaomi,6.71,lcd,2.0,4.0,0.8799999999999999,192.0,1080.0,2400.0,5000.0,882.8571428571427,199.99,82.0
B0CY2QDX4C,2024.0,256.0,doogee,6.56,lcd,1.6000000000000005,9.0,0.8599999999999999,186.0,720.0,1080.0,5150.0,56.052631578947356,129.99,89.98999999999998
B0CQQ18GQ2,2024.0,256.0,xiaomi,6.67,amoled,3.0,8.0,0.8500000000000001,530.0,2400.0,1080.0,5000.0,127.60869565217392,18.810000000000002,279.99
B0CTJ14LYK,2024.0,256.0,xiaomi,6.67,amoled,2.5,8.0,2.57,254.42,720.0,1440.0,5000.0,122.72727272727272,449.9,339.99
B0B8ZKF6B6,2024.0,128.0,ciciglow,4.66,lcd,1.2000000000000002,4.0,2.57,254.42,1080.0,2400.0,2200.0,21.176470588235304,49.379999999999995,49.379999999999995
B0DH243L65,2024.0,128.0,xiaomi,6.88,lcd,120.0,4.0,0.8199999999999998,204.0,1080.0,2400.0,5000.0,57.500000000000014,121.95999999999998,95.28999999999999
B0DGXZNN2F,2024.0,256.0,tcl,6.8,lcd,3.0,16.0,0.8999999999999999,192.0,1920.0,1080.0,5010.0,10.5,219.99,199.99
B0BT8HFMPX,2024.0,128.0,xiaomi,6.67,amoled,2.3999999999999995,6.0,28.0,500.0,1080.0,2400.0,5000.0,379.58333333333337,256.23,245.0
B0C7H73JP2,2024.0,64.0,trevi,1.7699999999999996,lcd,0.7999999999999998,1.0,1.35,240.0,1080.0,2400.0,1400.0,2.25,29.900000000000006,28.5
B0CY55HJNM,2024.0,128.0,doogee,6.56,lcd,1.6000000000000005,9.0,0.8599999999999999,186.0,720.0,1080.0,5150.0,14.871794871794862,129.99,89.98999999999998
B0DG2Y8PXJ,2025.0,128.0,oukitel,6.52,lcd,1.6000000000000005,16.0,2.57,254.42,1280.0,720.0,4300.0,67.67441860465117,119.99000000000001,85.48999999999998
B0D541RFGR,2024.0,128.0,cmf by nothing,6.67,superamoled,2.6000000000000005,8.0,0.8199999999999998,197.0,1080.0,2400.0,5000.0,213.77777777777777,239.0,216.48
B09MJRW2ZM,2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,23.714285714285722,499.99,446.29
B0DB7HKTMJ,2023.0,512.0,xiaomi,6.67,amoled,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,5000.0,2705.31914893617,207.66,189.0
B08Z5ZX1XC,2024.0,128.0,goshyda,5.45,hd,1.2999999999999998,1.0,2.57,254.42,460.0,960.0000000000001,2200.0,1.3888888888888857,159.99,123.38
B0BGLC9F3G,2021.0,128.0,ulefone,6.52,amoled,2.0,3.0,5.5,189.0,720.0,1600.0,4500.0,35.26315789473685,199.99,99.98999999999998
B0B576W915,2024.0,128.0,elprico,5.45,lcd,1.2000000000000002,32.0,2.57,254.42,1080.0,2400.0,3000.0,2.142857142857139,56.99000000000001,56.99000000000001
B0CG2G37LR,2024.0,256.0,xiaomi,6.58,fhd+,2.8,8.0,2.57,254.42,1920.0,1080.0,5000.0,25.853658536585357,181.06,181.06
B0DL93KNRY,2024.0,256.0,xiaomi,6.56,lcd,19.4,8.0,0.8199999999999998,200.0,720.0,1640.0,18.0,26.22222222222223,120.0,105.91000000000001
B0CR16WJH9,2024.0,256.0,xiaomi,6.67,amoled,2.5,12.0,0.8199999999999998,190.0,1080.0,2400.0,5000.0,168.0,499.99,303.43
B0CSFVHB5V,2024.0,256.0,xiaomi,6.67,amoled,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,5000.0,1.6666666666666572,278.99,258.0
B0CLLX5B1N,2024.0,128.0,xiaomi,6.67,amoled,2.0,6.0,2.57,254.42,1080.0,2400.0,5000.0,1007.6190476190475,499.99,182.11
B0DHZ6LBT8,2024.0,64.0,realme,6.74,lcd,1.7999999999999998,3.0,0.76,360.0,1080.0,2400.0,5000.0,8.974358974358978,86.99000000000001,79.98999999999998
B0CNTNT6P8,2024.0,64.0,doogee,5.5,lcd,17.9,8.0,1.62,390.0,720.0,1440.0,6300.0,5.0,149.99,109.98
B0B8ZN665H,2024.0,128.0,ciciglow,5.0,lcd,1.2000000000000002,4.0,2.57,254.42,1080.0,2400.0,3000.0,21.176470588235304,49.43000000000001,49.43000000000001
B0D5R9QNJH,2024.0,512.0,xiaomi,6.67,amoled,3.3999999999999995,12.0,2.57,254.42,2712.0,1220.0,5000.0,0.4761904761904532,899.0,629.99
B0D6GQTRTS,2024.0,256.0,doogee,6.56,lcd,2.8,2.0,1.1,450.0,1080.0,2400.0,5150.0,21.16279069767441,239.99,169.99
B0DPQPR6B4,2025.0,256.0,oukitel,6.7,amoled,2.2,24.0,0.8199999999999998,454.0,2412.0,1080.0,5150.0,3.9583333333333712,329.99,260.0
B0CVQBNH2D,2024.0,256.0,samsung,6.5,amoled,2.5,6.0,2.57,254.42,1080.0,2400.0,5000.0,2.6190476190476204,529.0,399.0
B0CMGM6642,2024.0,128.0,oukitel,2.36,lcd,1.6000000000000005,12.0,1.54,590.0,1440.0,720.0,6300.0,279.5238095238095,149.99,118.99
B0CDGQ7BX8,2024.0,128.0,wrtogo,5.0,lcd,1.2999999999999998,1.0,2.57,254.42,1080.0,2400.0,3000.0,20.571428571428584,56.99000000000001,56.99000000000001
B0CXJBCY77,2024.0,256.0,google,6.1,amoled,2.5,8.0,0.8900000000000001,187.0,1080.0,2400.0,4404.0,225.9523809523809,609.0,449.0
B0DQDD94KN,2024.0,128.0,oppo,6.67,lcd,16.4,4.0,2.57,254.42,1080.0,2400.0,5100.0,0.6521739130434696,149.0,129.99
B0B5QJT9PK,2024.0,256.0,xiaomi,6.55,amoled,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,67.0,63.02325581395348,239.09,184.99
B0C5DG43KX,2024.0,512.0,xiaomi,6.43,amoled,2.0,8.0,2.57,254.42,2400.0,1080.0,1500.0,153.63636363636363,142.0,142.0
B0D2L42BX9,2024.0,256.0,realme,6.78,amoled,2.5,8.0,2.57,254.42,1080.0,2400.0,5500.0,108.63636363636364,549.99,429.0
B0BVZQVHDJ,2018.0,128.0,motorola,6.5,lcd,2.0,8.0,2.57,254.42,1600.0,720.0,5000.0,18.78048780487805,549.0,145.99
B0DK4Q5BCF,2024.0,128.0,blackview,6.56,amoled,1.6000000000000005,12.0,1.35,285.0,720.0,1612.0,5180.0,1.4000000000000057,199.99,159.99
B0BS1LS9M3,2020.0,128.0,samsung,6.5,amoled,2.3,4.0,2.57,254.42,720.0,1600.0,5000.0,1.3043478260869676,72.88999999999999,72.89000000000001
B0CN12NG6D,2024.0,128.0,samsung,6.7,lcd,15.7,4.0,0.8799999999999999,195.0,1920.0,1080.0,5000.0,38.636363636363626,135.0,135.0
B0CQHTLPFC,2024.0,128.0,xiaomi,6.67,lcd,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9523809523809632,152.06,152.06
B0BCFY1QL5,2024.0,128.0,xiaomi,6.55,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,1.190476190476204,221.53,168.0
B0D2HBMW85,2024.0,128.0,oukitel,6.8,lcd,1.6000000000000005,18.0,0.94,209.0,720.0,1600.0,5150.0,317.7272727272727,199.99,126.99
B0CQ88L871,2024.0,256.0,nothing,6.7,amoled,2.8,12.0,0.8500000000000001,190.0,1084.0,2412.0,5000.0,316.3636363636363,379.0,347.62
B0D7TY4JNF,2024.0,128.0,google,6.3,amoled,3.0,12.0,0.8599999999999999,190.0,1080.0,1920.0,4650.0,56.97674418604652,1099.0,849.0
B0D266YCVL,2024.0,256.0,oppo,6.67,lcd,19.2,8.0,2.57,254.42,1604.0,720.0,5000.0,0.9523809523809632,199.0,155.0
B0DCNRR93M,2025.0,256.0,doogee,6.56,lcd,3.1000000000000005,8.0,6.0,430.0,1080.0,2400.0,15500.0,25.681818181818187,289.99,229.98
B0D2RQ8R19,2024.0,128.0,motorola,6.56,lcd,1.3999999999999995,4.0,0.8,181.0,1280.0,720.0,5000.0,31.395348837209298,129.0,89.0
B0DFGM3WL2,2024.0,128.0,oppo,6.56,lcd,2.0,4.0,0.77,190.0,720.0,1600.0,3600.0,4.418604651162781,115.0,115.0
B0DCYV2B1R,2024.0,256.0,blackview,6.7,lcd,3.2,8.0,2.57,254.42,1080.0,2400.0,5000.0,4.571428571428584,329.99,279.99
B0B8Z8PDKF,2024.0,128.0,zunate,4.66,lcd,1.2999999999999998,1.0,2.57,254.42,1080.0,2400.0,2800.0,20.0,59.400000000000006,59.400000000000006
B0CQYMCG9R,2024.0,256.0,xiaomi,6.67,lcd,2.8999999999999995,12.0,2.57,254.42,1080.0,2400.0,5000.0,1.190476190476204,205.0,199.61
B0D8LH33XB,2024.0,256.0,oneplus,6.74,amoled,2.0,12.0,0.8,199.5,1080.0,2400.0,5500.0,53.863636363636346,499.0,449.0
B0DLK16YL7,2023.0,128.0,ulefone,6.56,lcd,4.7,3.0,2.57,254.42,720.0,1612.0,5000.0,8.0,89.99000000000001,75.98999999999998
B0DCP4BDMM,2024.0,512.0,cubot,6.58,lcd,2.3999999999999995,24.0,2.57,254.42,1080.0,2408.0,10600.0,14.318181818181813,199.99,319.99
B0CQ8CN28H,2024.0,256.0,nothing,6.7,amoled,2.8,12.0,0.8500000000000001,190.0,1084.0,2412.0,5000.0,316.3636363636363,379.0,379.0
B0CD3LF5JW,2023.0,64.0,blackview,6.1,lcd,15.4,4.0,1.5,270.0,720.0,1560.0,6580.0,19.047619047619037,199.99,125.99
B0BQRRTDZV,2024.0,256.0,samsung,6.6,amoled,2.8999999999999995,12.0,2.57,254.42,1080.0,2400.0,4700.0,28.260869565217405,699.99,699.99
B0D9P5XJHM,2024.0,256.0,oukitel,6.6,lcd,2.2,16.0,1.24,285.0,720.0,1600.0,6500.0,6.097560975609753,199.99,199.99
B0CP187PNW,2024.0,256.0,xiaomi,6.74,lcd,2.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9523809523809632,140.0,134.66
B0DJ33BZFJ,2024.0,256.0,xiaomi,6.67,amoled,2.5,12.0,2.57,254.42,1080.0,2400.0,5000.0,10.75,462.0,408.0
B0DH22T9X3,2024.0,128.0,xiaomi,6.88,lcd,35.0,4.0,2.57,254.42,1600.0,720.0,5000.0,11.363636363636346,105.94,86.68
B0CD1M3DSD,2024.0,256.0,oukitel,6.52,amoled,14.2,15.0,2.57,254.42,1920.0,1080.0,10600.0,50.769230769230774,199.99,148.99
B0CX272D4J,2024.0,256.0,realme,6.72,amoled,2.2,8.0,2.57,254.42,1080.0,2400.0,5000.0,1.190476190476204,229.0,229.0
B0DHRYY5XJ,2024.0,256.0,oukitel,6.7,hd+,1.6000000000000005,24.0,0.8700000000000001,440.0,720.0,1604.0,5150.0,28.69565217391306,329.99,129.99
B0CBRS5D4K,2024.0,128.0,umidigi,6.7,lcd,1.6000000000000005,8.0,2.57,254.42,1920.0,1080.0,5000.0,1.190476190476204,179.99,179.99
B0CJ9QCV68,2024.0,256.0,xiaomi,6.56,lcd,2.0,16.0,2.57,254.42,1600.0,720.0,5000.0,165.9090909090909,169.99,149.99
B0C4DRRN86,2024.0,128.0,mcmgc,5.0,lcd,2.1000000000000014,1.0,2.57,254.42,720.0,1280.0,3000.0,42.85714285714286,199.99,58.34
B0DFMG5W1B,2024.0,256.0,oppo,6.7,amoled,2.3999999999999995,8.0,0.77,25.0,1080.0,2400.0,5000.0,24.358974358974365,199.99,149.99
B0DLGVSDL8,2024.0,256.0,xiaomi,6.67,amoled,3.1000000000000005,8.0,2.57,254.42,1500.0,750.0,5110.0,58.837209302325604,299.9,249.9
B0CLLW4Q5K,2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,2.57,254.42,2400.0,1080.0,5000.0,465.7142857142857,399.0,379.21
B0CYGJJHFW,2024.0,128.0,wrtogo,5.0,lcd,1.2999999999999998,1.0,2.57,254.42,1280.0,720.0,3000.0,50.96774193548387,59.99000000000001,57.99000000000001
B0CPT9XDS7,2024.0,256.0,xiaomi,6.67,amoled,2.3999999999999995,8.0,0.8,188.5,1080.0,2400.0,5000.0,302.5581395348837,199.99,162.27
B0CSGBN5X8,2024.0,256.0,xiaomi,6.67,amoled,2.3999999999999995,8.0,0.8,188.5,1080.0,2400.0,5000.0,379.30232558139534,11.990000000000009,169.99
B0DM5J2TP1,2024.0,64.0,oukitel,6.52,lcd,14.4,8.0,2.57,254.42,1080.0,1920.0,10600.0,1.1428571428571672,329.99,139.99
B0CR13BPBT,2024.0,256.0,poco,6.67,amoled,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,105.33333333333331,199.99,296.76
B0CMX7TTGW,2024.0,128.0,doogee,6.56,lcd,32.3,20.0,2.57,254.42,1080.0,2400.0,4200.0,5.161290322580641,199.99,89.98999999999998
B0D4831B2N,2024.0,512.0,jcb,2.8,lcd,1.2999999999999998,4.0,2.57,254.42,1080.0,2400.0,5000.0,1.2195121951219505,119.99000000000001,119.99
B09MJV1MZG,2018.0,256.0,apple,6.1,xdr,2.5,8.0,2.57,254.42,1080.0,2400.0,2815.0,352.85714285714283,549.0,379.5
B0CVQ86VDB,2024.0,256.0,samsung,6.67,amoled,2.5,8.0,2.57,254.42,1080.0,2400.0,5000.0,121.42857142857142,472.31,368.0
B0CDWGXHGC,2024.0,64.0,dauz,6.56,lcd,34.5,4.0,2.57,254.42,1080.0,2400.0,5000.0,3.9024390243902474,87.51999999999998,87.52000000000001
B0CTKQS5XY,2024.0,128.0,tcl,3.2,lcd,0.0,1.0,2.57,254.42,1280.0,720.0,3000.0,16.25,49.99000000000001,46.99000000000001
B0CYYFJL9D,2024.0,256.0,zte,6.56,lcd,19.5,6.0,2.57,254.42,1280.0,720.0,5000.0,1.2195121951219505,7.220000000000027,104.77999999999999
B0DBZJYD2T,2024.0,256.0,doogee,6.72,amoled,2.6000000000000005,32.0,2.57,254.42,2400.0,1080.0,5000.0,2.6190476190476204,379.99,299.99
B0C8SG5ND3,2024.0,256.0,ulefone,6.52,amoled,2.8,8.0,0.8700000000000001,184.0,720.0,1600.0,4400.0,21.95121951219511,89.99000000000001,179.99
B0D5R7K46S,2024.0,256.0,xiaomi,6.67,amoled,3.0,12.0,2.57,254.42,2400.0,1080.0,5000.0,465.7142857142857,649.0,499.99
B0CZ3YSRV9,2024.0,128.0,el,6.52,lcd,1.6000000000000005,4.0,0.9199999999999999,180.0,1080.0,2400.0,4500.0,9.487179487179475,98.99000000000001,98.98999999999998
B0DP97TFKX,2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,720.0,1640.0,5160.0,1.0638297872340559,145.0,134.9
B0D8TCDJ97,2024.0,256.0,oukitel,6.52,lcd,1.6000000000000005,24.0,2.57,254.42,1520.0,720.0,5000.0,0.9523809523809632,199.99,149.99
B0DHZ437M8,2024.0,256.0,vivo,6.67,amoled,3.3999999999999995,8.0,0.79,190.0,1080.0,2400.0,5000.0,29.285714285714278,199.99,299.0
B0D5DF24YP,2024.0,256.0,oppo,6.7,amoled,2.0,24.0,0.75,178.0,2400.0,1080.0,3600.0,22.32558139534885,199.99,283.83
B0CTHYTJGP,2024.0,256.0,xiaomi,6.67,amoled,2.6000000000000005,12.0,2.57,254.42,3200.0,1440.0,5000.0,122.72727272727272,579.9,556.71
B0C32PFLF8,2024.0,256.0,xiaomi,6.56,lcd,19.4,8.0,0.8199999999999998,200.0,720.0,1640.0,18.0,26.22222222222223,120.0,105.89
B0DHDRPRDC,2024.0,64.0,spc,2.8,lcd,1.0,1.0,2.57,254.42,1080.0,2400.0,1600.0000000000005,1.6666666666666572,69.9,59.99000000000001
B0CVQL3L2K,2024.0,256.0,samsung,6.67,amoled,2.5,8.0,0.8199999999999998,210.0,1080.0,2340.0,5000.0,235.11627906976744,378.98,378.98
B0CG91MG51,2024.0,256.0,cubot,6.52,lcd,2.3,12.0,2.57,254.42,1080.0,2400.0,10600.0,57.43589743589743,199.99,189.99
B0CWTPTF51,2024.0,128.0,oukitel,6.52,lcd,12.3,16.0,1.91,393.0,720.0,1600.0,10500.0,86.59090909090908,189.99,156.99
B0D2HBDDYH,2024.0,128.0,oukitel,6.8,lcd,1.6000000000000005,18.0,0.94,209.0,720.0,1600.0,5150.0,317.7272727272727,239.99,129.99
B0CN3GWSP4,2024.0,256.0,samsung,6.5,superamoled,3.1000000000000005,8.0,2.57,254.42,2400.0,1080.0,4500.0,25.58139534883722,369.0,249.0
B0D8LJ2MZM,2024.0,256.0,oneplus,6.74,oled,3.0,16.0,0.8,199.5,1080.0,2400.0,5500.0,53.863636363636346,199.99,384.58
B0DL2DC5Z6,2024.0,512.0,realme,6.67,lcd,2.6000000000000005,12.0,2.57,254.42,1080.0,2400.0,5000.0,0.5999999999999943,270.33,259.0
B0CKLT46MV,2024.0,128.0,motorola,6.5,lcd,16.3,8.0,0.8,175.0,1080.0,2400.0,5000.0,125.23809523809524,5.2900000000000205,119.9
B0CTMLV1PR,2024.0,128.0,hammer h,2.4,lcd,4.2,4.0,2.57,254.42,1080.0,2400.0,1200.0,23.888888888888886,89.0,79.93
B0BVZ62V6Z,2024.0,256.0,xiaomi,6.71,led,2.8,4.0,0.8799999999999999,192.0,1920.0,1080.0,5000.0,219.3181818181818,499.99,179.0
B0CQRT4TSV,2024.0,128.0,spc,6.5,lcd,25.1,4.0,0.9199999999999999,202.0,720.0,1600.0,4500.0,3.125,114.9,96.04999999999998
B0CFTZLRJK,2023.0,128.0,oukitel,6.56,lcd,1.6000000000000005,12.0,0.9199999999999999,199.0,720.0,1600.0,5150.0,442.1951219512196,119.99000000000001,109.99
B0DB81STNK,2023.0,512.0,xiaomi,6.67,amoled,2.8999999999999995,8.0,2.57,254.42,1920.0,1080.0,5000.0,1.9999999999999716,199.9,199.9
B0DCNSYMQQ,2025.0,256.0,doogee,6.58,lcd,2.8999999999999995,16.0,1.79,422.0,1080.0,2340.0,10800.0,6.5909090909090935,329.99,189.99
B0CPPFD4RL,2024.0,256.0,honor,6.67,amoled,2.3999999999999995,16.0,0.8,185.0,1080.0,2400.0,5200.0,25.77777777777777,399.9,217.55
B0DBLX4FTT,2024.0,128.0,umidigi,6.75,lcd,1.6000000000000005,4.0,0.79,189.0,1600.0,720.0,5000.0,96.66666666666666,146.99,124.99
B0BPGH5LY8,2024.0,128.0,doogee,5.5,amoled,2.0,6.0,1.62,262.0,720.0,1440.0,6300.0,8.68421052631578,199.99,129.99
B0DBVDRNK5,2024.0,256.0,motorola,6.67,oled,3.0,8.0,0.76,170.0,1080.0,2400.0,5000.0,21.111111111111114,234.8,234.8
B0D7Q966MY,2024.0,64.0,fossibot,6.75,lcd,0.0,12.0,2.57,254.42,1080.0,2340.0,10300.0,11.463414634146346,159.99,139.99
B0D8BRYV9D,2025.0,256.0,doogee,6.72,lcd,3.3999999999999995,8.0,1.6,364.0,1080.0,2400.0,10100.0,2.340425531914889,379.99,299.99
B0DFGKGGD5,2024.0,128.0,oppo,6.56,lcd,2.1000000000000014,6.0,0.77,250.0,1080.0,2400.0,5100.0,5.476190476190482,135.0,135.0
B0DPHMWDZN,2024.0,256.0,xiaomi,6.67,oled,120.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,3.4375,349.0,214.15
B0D3FCTN4C,2024.0,256.0,xiaomi,6.67,amoled,2.3999999999999995,8.0,0.78,179.0,2712.0,1220.0,5000.0,51.463414634146346,443.3,309.0
B0DQ45564Y,2024.0,256.0,oppo,6.7,amoled,3.1000000000000005,8.0,2.57,254.42,720.0,1560.0,5000.0,66.44444444444444,249.0,219.0
B0CLQYJ42Z,2022.0,128.0,blackview,6.5,amoled,2.0,4.0,0.8999999999999999,184.0,720.0,1600.0,5180.0,16.82926829268291,499.99,119.99
B0D5CWSQJD,2024.0,128.0,umidigi,6.75,lcd,15.5,6.0,0.79,390.0,720.0,1600.0,5000.0,94.25,149.99,127.49
B0DBKLHQQJ,2024.0,128.0,jtqtj,5.0,lcd,2.1000000000000014,1.0,2.57,254.42,1280.0,720.0,3000.0,6.111111111111114,199.99,57.99000000000001
B0CGHJDG1L,2024.0,128.0,lazmin112,3.0,lcd,22.1,2.0,2.57,254.42,480.0,320.0,5000.0,0.4444444444444571,199.99,99.10999999999999
B0C4T4N3Z3,2024.0,128.0,qubo,2.4,lcd,1.2000000000000002,32.0,2.57,254.42,240.0,320.0,3000.0,135.609756097561,499.99,50.0
B0CW91V2LM,2024.0,256.0,blackview,6.75,lcd,3.0,8.0,1.5,300.0,720.0,1600.0,6000.0,10.444444444444429,159.99,199.99
B0CYGF23T1,2024.0,128.0,wrtogo,5.0,lcd,1.2999999999999998,1.0,2.57,254.42,720.0,1280.0,3000.0,50.96774193548387,59.99000000000001,57.99000000000001
B0DF8331S3,2024.0,256.0,oppo,6.67,lcd,2.3999999999999995,8.0,0.77,200.0,1080.0,2400.0,5100.0,99.77272727272728,198.0,198.0
B0DKP8CT9W,2024.0,128.0,xiaomi,6.67,amoled,3.1000000000000005,8.0,2.57,254.42,1080.0,2400.0,5500.0,44.77272727272728,239.9,239.9
B0D4CGL6ZF,2018.0,128.0,mtgud,5.0,lcd,1.2999999999999998,1.0,2.57,254.42,480.0,853.9999999999999,3000.0,17.575757575757564,549.0,59.34
B0B1VDGS1K,2024.0,64.0,samsung,6.6,lcd,13.8,4.0,0.8399999999999999,192.0,1080.0,2400.0,5000.0,1169.5454545454545,11.0,152.0
B0D53ZYFKG,2024.0,128.0,cmf by nothing,6.67,superamoled,2.5,8.0,0.8199999999999998,197.0,1080.0,2400.0,5000.0,213.77777777777777,239.0,216.48
B08XBL4TS9,2024.0,128.0,sorandy,5.5,lcd,13.6,1.0,2.57,254.42,1080.0,2400.0,2200.0,6.818181818181813,152.69,152.69
B0D8TFQZRD,2024.0,128.0,oscal,6.52,lcd,1.6000000000000005,4.0,0.9300000000000002,192.0,1280.0,720.0,4700.0,47.27272727272728,239.99,89.98999999999998
B0BNJVY7NS,2024.0,64.0,alcatel,1.7999999999999998,lcd,0.0,32.0,2.57,254.42,1080.0,2400.0,800.0,39.76190476190476,18.879999999999995,18.879999999999995
B0DLN1CVRZ,2025.0,256.0,blackview,6.56,lcd,16.4,12.0,2.57,254.42,1080.0,2400.0,5000.0,25.23809523809524,329.99,129.99
B0CC32DV6P,2023.0,128.0,motorola,6.5,lcd,2.0,4.0,0.8,177.2,1080.0,2400.0,5000.0,262.093023255814,136.4,136.4
B0D1GC8HPX,2024.0,128.0,honor,6.56,lcd,16.3,4.0,2.57,254.42,1080.0,2340.0,3600.0,3.142857142857139,199.99,119.0
B0BYNS1RSX,2022.0,128.0,zokoe,2.5,lcd,1.2000000000000002,8.0,1.1100000000000003,54.0,240.0,400.0,3000.0,74.37500000000001,59.99000000000001,49.99000000000001
B0CQ28QJNS,2024.0,256.0,cubot,6.52,lcd,1.7999999999999998,12.0,2.57,254.42,1600.0,720.0,10600.0,57.43589743589743,199.99,189.99
